id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,fplAdv_nxtGWs,fplAdv*xPts,defAdv_nxtGWs,defAdv*xPts,attAdv_nxtGWs,attAdv*xPts,avgAdv*xPts,#OfMatches_nxtGWs,tot_xPts,gw6Pts,gw7Pts,gw8Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
235,Jake,O'Brien,DEF,CRY,0,?,"O'Brien (DEF, ?)",0.0,0.0,0.0,-2,-inf,1,0.0,0,0.0,-inf,3,0.0,0,0,0,0,0,?
236,Michael,Olise,MID,CRY,0,?,"Olise (MID, ?)",0.0,0.0,0.0,-2,-inf,1,0.0,0,0.0,-inf,3,0.0,0,0,0,0,0,?
237,Luke,Plange,FWD,CRY,0,?,"Plange (FWD, ?)",0.0,0.0,0.0,-2,-inf,1,0.0,0,0.0,-inf,3,0.0,0,0,0,0,0,?
239,Jairo,Riedewald,MID,CRY,0,?,"Riedewald (MID, ?)",0.0,0.0,0.0,-2,-inf,1,0.0,0,0.0,-inf,3,0.0,0,0,0,0,0,?
243,Joe,Whitworth,GKP,CRY,0,?,"Whitworth (GKP, ?)",0.0,0.0,0.0,-2,-inf,1,0.0,0,0.0,-inf,3,0.0,0,0,0,0,0,?
385,Dean,Henderson,GKP,CRY,0,?,"Henderson (GKP, ?)",0.0,0.0,0.0,-2,-inf,1,0.0,0,0.0,-inf,3,0.0,0,0,0,0,0,?
615,Matheus,França de Oliveira,MID,CRY,0,?,"Matheus França (MID, ?)",0.0,0.0,0.0,-2,-inf,1,0.0,0,0.0,-inf,3,0.0,0,0,0,0,0,?
658,John-Kymani,Gordon,FWD,CRY,0,?,"Gordon (FWD, ?)",0.0,0.0,0.0,-2,-inf,1,0.0,0,0.0,-inf,3,0.0,0,0,0,0,0,?
249,Abdoulaye,Doucouré,MID,EVE,16,?,"A.Doucoure (MID, ?)",3.2,4.0,3.467,-3,-0.8653014133256417,-3,0.0,-5,-1.442169022209403,-1.1537352177675224,3,10.401,0,0,0,0,0,?
601,Arnaut,Danjuma Groeneveld,MID,EVE,13,?,"Danjuma (MID, ?)",2.6,3.7,2.967,-3,-1.0111223458038423,-3,0.0,-5,-1.6852039096730704,-1.3481631277384563,3,8.901,0,0,0,0,0,?
262,Nathan,Patterson,DEF,EVE,10,?,"Patterson (DEF, ?)",2.0,3.0,2.333,-3,-1.2858979854264894,-3,-1.2858979854264894,-5,0.0,-1.2858979854264894,3,6.999,0,0,0,0,0,?
261,Amadou,Onana,MID,EVE,10,?,"Onana (MID, ?)",2.0,2.0,2.0,-3,-1.5,-3,0.0,-5,-2.5,-2.0,3,6.0,0,0,0,0,0,?
691,Norberto Bercique,Gomes Betuncal,FWD,EVE,4,?,"Beto (FWD, ?)",2.0,2.0,2.0,-3,-1.5,-3,0.0,-5,-2.5,-2.0,3,6.0,0,0,0,0,0,?
254,Idrissa,Gueye,MID,EVE,8,?,"Gana (MID, ?)",1.6,2.0,1.733,-3,-1.7311021350259663,-3,0.0,-5,-2.8851702250432774,-2.308136180034622,3,5.199,0,0,0,0,0,?
263,Jordan,Pickford,GKP,EVE,8,?,"Pickford (GKP, ?)",1.6,2.0,1.733,-3,-1.7311021350259663,-3,-1.7311021350259663,-5,0.0,-1.7311021350259663,3,5.199,0,0,0,0,0,?
265,James,Tarkowski,DEF,EVE,7,?,"Tarkowski (DEF, ?)",1.4,1.7,1.5,-3,-2.0,-3,-2.0,-5,0.0,-2.0,3,4.5,0,0,0,0,0,?
250,James,Garner,MID,EVE,8,?,"Garner (MID, ?)",1.6,1.3,1.5,-3,-2.0,-3,0.0,-5,-3.3333333333333335,-2.666666666666667,3,4.5,0,0,0,0,0,?
588,Ashley,Young,DEF,EVE,6,?,"Young (DEF, ?)",1.2,1.3,1.233,-3,-2.4330900243309,-3,-2.4330900243309,-5,0.0,-2.4330900243309,3,3.699,0,0,0,0,0,?
624,Lewis,Dobbin,MID,EVE,5,?,"Dobbin (MID, ?)",1.7,1.0,1.467,-3,-2.044989775051125,-3,0.0,-5,-3.4083162917518743,-2.7266530334014996,3,4.401,0,0,0,0,0,?
259,Dwight,McNeil,MID,EVE,3,?,"McNeil (MID, ?)",1.5,1.0,1.333,-3,-2.2505626406601653,-3,0.0,-5,-3.7509377344336086,-3.000750187546887,3,3.999,0,0,0,0,0,?
245,Jarrad,Branthwaite,DEF,EVE,3,?,"Branthwaite (DEF, ?)",1.0,1.0,1.0,-3,-3.0,-3,-3.0,-5,0.0,-3.0,3,3.0,0,0,0,0,0,?
260,Vitalii,Mykolenko,DEF,EVE,2,?,"Mykolenko (DEF, ?)",2.0,0.7,1.567,-3,-1.9144862795149968,-3,-1.9144862795149968,-5,0.0,-1.9144862795149968,3,4.701,0,0,0,0,0,?
246,Dominic,Calvert-Lewin,FWD,EVE,2,?,"Calvert-Lewin (FWD, ?)",1.0,0.3,0.767,-3,-3.9113428943937416,-3,0.0,-5,-6.51890482398957,-5.215123859191656,3,2.301,0,0,0,0,0,?
252,Ben,Godfrey,DEF,EVE,1,?,"Godfrey (DEF, ?)",1.0,0.3,0.767,-3,-3.9113428943937416,-3,-3.9113428943937416,-5,0.0,-3.9113428943937416,3,2.301,0,0,0,0,0,?
649,Thomas,Cannon,FWD,EVE,1,?,"Cannon (FWD, ?)",1.0,0.3,0.767,-3,-3.9113428943937416,-3,0.0,-5,-6.51890482398957,-5.215123859191656,3,2.301,0,0,0,0,0,?
257,Michael,Keane,DEF,EVE,2,?,"Keane (DEF, ?)",0.7,0.3,0.567,-3,-5.291005291005291,-3,-5.291005291005291,-5,0.0,-5.291005291005291,3,1.701,0,0,0,0,0,?
645,Youssef,Ramalho Chermiti,FWD,EVE,1,?,"Y. Chermiti (FWD, ?)",0.5,0.3,0.433,-3,-6.928406466512702,-3,0.0,-5,-11.547344110854503,-9.237875288683602,3,1.299,0,0,0,0,0,?
650,Tyler,Onyango,MID,EVE,1,?,"Onyango (MID, ?)",1.0,0.0,0.0,-3,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
244,André,Tavares Gomes,MID,EVE,0,?,"André Gomes (MID, ?)",0.0,0.0,0.0,-3,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
247,Seamus,Coleman,DEF,EVE,0,?,"Coleman (DEF, ?)",0.0,0.0,0.0,-3,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
248,Dele,Alli,MID,EVE,0,?,"Dele (MID, ?)",0.0,0.0,0.0,-3,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
251,Jean-Philippe,Gbamin,MID,EVE,0,?,"Gbamin (MID, ?)",0.0,0.0,0.0,-3,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
253,Demarai,Gray,MID,EVE,0,?,"Gray (MID, ?)",0.0,0.0,0.0,-3,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
255,Mason,Holgate,DEF,EVE,0,?,"Holgate (DEF, ?)",0.0,0.0,0.0,-3,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
264,Ellis,Simms,FWD,EVE,0,?,"Simms (FWD, ?)",0.0,0.0,0.0,-3,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
266,João,Neves Virgínia,GKP,EVE,0,?,"J.Virginia (GKP, ?)",0.0,0.0,0.0,-3,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
579,Andy,Lonergan,GKP,EVE,0,?,"Lonergan (GKP, ?)",0.0,0.0,0.0,-3,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
661,Jack,Harrison,MID,EVE,0,?,"Harrison (MID, ?)",0.0,0.0,0.0,-3,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
281,Tim,Ream,DEF,FUL,20,?,"Ream (DEF, ?)",5.0,5.0,5.0,2,10.0,5,25.0,-3,0.0,17.5,3,15.0,0,0,0,0,0,?
688,Timothy,Castagne,DEF,FUL,9,?,"Castagne (DEF, ?)",4.5,4.5,4.5,2,9.0,5,22.5,-3,0.0,15.75,3,13.5,0,0,0,0,0,?
280,João,Palhinha Gonçalves,MID,FUL,13,?,"J.Palhinha (MID, ?)",4.3,4.3,4.3,2,8.6,5,0.0,-3,-0.6976744186046512,3.951162790697674,3,12.9,0,0,0,0,0,?
267,Andreas,Hoelgebaum Pereira,MID,FUL,18,?,"Andreas (MID, ?)",3.6,4.0,3.733,2,7.466,5,0.0,-3,-0.8036431824270024,3.331178408786499,3,11.199,0,0,0,0,0,?
275,Bernd,Leno,GKP,FUL,25,?,"Leno (GKP, ?)",5.0,3.7,4.567,2,9.134,5,22.835,-3,0.0,15.9845,3,13.701,0,0,0,0,0,?
282,Harrison,Reed,MID,FUL,13,?,"Reed (MID, ?)",2.6,3.0,2.733,2,5.466,5,0.0,-3,-1.097694840834248,2.184152579582876,3,8.199,0,0,0,0,0,?
287,Carlos Vinícius,Alves Morais,FWD,FUL,7,?,"Vinícius (FWD, ?)",7.0,2.3,5.433,2,10.866,5,0.0,-3,-0.5521811154058531,5.156909442297073,3,16.299,0,0,0,0,0,?
270,Bobby,De Cordova-Reid,MID,FUL,15,?,"De Cordova-Reid (MID, ?)",3.0,2.3,2.767,2,5.534,5,0.0,-3,-1.084206722081677,2.2248966389591613,3,8.301,0,0,0,0,0,?
288,Harry,Wilson,MID,FUL,12,?,"Wilson (MID, ?)",2.4,2.3,2.367,2,4.734,5,0.0,-3,-1.267427122940431,1.7332864385297846,3,7.101,0,0,0,0,0,?
591,Willian,Borges da Silva,MID,FUL,8,?,"Willian (MID, ?)",2.0,2.3,2.1,2,4.2,5,0.0,-3,-1.4285714285714286,1.3857142857142857,3,6.3,0,0,0,0,0,?
285,Kenny,Tete,DEF,FUL,12,?,"Tete (DEF, ?)",2.4,2.0,2.267,2,4.534,5,11.334999999999999,-3,0.0,7.9345,3,6.801,0,0,0,0,0,?
271,Issa,Diop,DEF,FUL,14,?,"Diop (DEF, ?)",2.8,1.7,2.433,2,4.866,5,12.165,-3,0.0,8.5155,3,7.299,0,0,0,0,0,?
558,Raúl,Jiménez,FWD,FUL,8,?,"Raúl (FWD, ?)",1.6,1.7,1.633,2,3.266,5,0.0,-3,-1.837109614206981,0.7144451928965095,3,4.899,0,0,0,0,0,?
268,Tom,Cairney,MID,FUL,4,?,"Cairney (MID, ?)",1.0,1.0,1.0,2,2.0,5,0.0,-3,-3.0,-0.5,3,3.0,0,0,0,0,0,?
683,Luke,Harris,MID,FUL,2,?,"Harris (MID, ?)",2.0,0.7,1.567,2,3.134,5,0.0,-3,-1.9144862795149968,0.6097568602425015,3,4.701,0,0,0,0,0,?
662,Adama,Traoré,MID,FUL,3,?,"Adama (MID, ?)",1.0,0.7,0.9,2,1.8,5,0.0,-3,-3.333333333333333,-0.7666666666666665,3,2.7,0,0,0,0,0,?
276,Saša,Lukić,MID,FUL,6,?,"Lukić (MID, ?)",2.0,0.3,1.433,2,2.866,5,0.0,-3,-2.09351011863224,0.38624494068388016,3,4.299,0,0,0,0,0,?
256,Alex,Iwobi,MID,FUL,4,?,"Iwobi (MID, ?)",1.3,0.3,0.967,2,1.934,5,0.0,-3,-3.1023784901758016,-0.5841892450879008,3,2.901,0,0,0,0,0,?
279,Rodrigo,Muniz Carvalho,FWD,FUL,2,?,"Muniz (FWD, ?)",1.0,0.3,0.767,2,1.534,5,0.0,-3,-3.9113428943937416,-1.188671447196871,3,2.301,0,0,0,0,0,?
286,Tosin,Adarabioyo,DEF,FUL,1,?,"Tosin (DEF, ?)",1.0,0.3,0.767,2,1.534,5,3.835,-3,0.0,2.6845,3,2.301,0,0,0,0,0,?
283,Antonee,Robinson,DEF,FUL,7,?,"Robinson (DEF, ?)",1.8,0.0,0.0,2,0.0,5,0.0,-3,0.0,0.0,3,0.0,0,0,0,0,0,?
278,Aleksandar,Mitrović,FWD,FUL,1,?,"Mitrović (FWD, ?)",1.0,0.0,0.0,2,0.0,5,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
269,Ivan,Neves Abreu Cavaleiro,MID,FUL,0,?,"I.Cavaleiro (MID, ?)",0.0,0.0,0.0,2,0.0,5,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
272,Tyrese,Francois,MID,FUL,0,?,"Francois (MID, ?)",0.0,0.0,0.0,2,0.0,5,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
273,Anthony,Knockaert,MID,FUL,0,?,"Knockaert (MID, ?)",0.0,0.0,0.0,2,0.0,5,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
274,Terence,Kongolo,DEF,FUL,0,?,"Kongolo (DEF, ?)",0.0,0.0,0.0,2,0.0,5,0.0,-3,0.0,0.0,3,0.0,0,0,0,0,0,?
277,Kevin,Mbabu,DEF,FUL,0,?,"Mbabu (DEF, ?)",0.0,0.0,0.0,2,0.0,5,0.0,-3,0.0,0.0,3,0.0,0,0,0,0,0,?
625,Luc,De Fougerolles,DEF,FUL,0,?,"De Fougerolles (DEF, ?)",0.0,0.0,0.0,2,0.0,5,0.0,-3,0.0,0.0,3,0.0,0,0,0,0,0,?
651,Jay,Stansfield,FWD,FUL,0,?,"Stansfield (FWD, ?)",0.0,0.0,0.0,2,0.0,5,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
652,Matthew,Dibley-Dias,MID,FUL,0,?,"Dibley-Dias (MID, ?)",0.0,0.0,0.0,2,0.0,5,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
692,Steven,Benda,GKP,FUL,0,?,"Benda (GKP, ?)",0.0,0.0,0.0,2,0.0,5,0.0,-3,0.0,0.0,3,0.0,0,0,0,0,0,?
707,Fodé,Ballo-Touré,DEF,FUL,0,?,"Ballo-Touré (DEF, ?)",0.0,0.0,0.0,2,0.0,5,0.0,-3,0.0,0.0,3,0.0,0,0,0,0,0,?
610,Calvin,Bassey,DEF,FUL,0,?,"Bassey (DEF, ?)",0.0,-0.3,0.0,2,0.0,5,0.0,-3,0.0,0.0,3,0.0,0,0,0,0,0,?
284,Marek,Rodák,GKP,FUL,-1,?,"Rodák (GKP, ?)",0.0,-0.3,0.0,2,0.0,5,0.0,-3,0.0,0.0,3,0.0,0,0,0,0,0,?
308,Mohamed,Salah,MID,LIV,33,?,"Salah (MID, ?)",6.6,7.7,6.967,-2,-0.2870676044208411,-2,0.0,6,41.802,20.75746619778958,3,20.901,0,0,0,0,0,?
293,Darwin,Núñez Ribeiro,FWD,LIV,22,?,"Darwin (FWD, ?)",4.4,6.7,5.167,-2,-0.3870718018192375,-2,0.0,6,31.002,15.30746409909038,3,15.501,0,0,0,0,0,?
307,Andrew,Robertson,DEF,LIV,23,?,"Robertson (DEF, ?)",4.6,6.3,5.167,-2,-0.3870718018192375,-2,-0.3870718018192375,6,0.0,-0.3870718018192375,3,15.501,0,0,0,0,0,?
291,Alisson,Ramses Becker,GKP,LIV,20,?,"A.Becker (GKP, ?)",4.0,5.0,4.333,-2,-0.4615739672282483,-2,-0.4615739672282483,6,0.0,-0.4615739672282483,3,12.999,0,0,0,0,0,?
309,Dominik,Szoboszlai,MID,LIV,21,?,"Szoboszlai (MID, ?)",4.2,4.7,4.367,-2,-0.4579803068468056,-2,0.0,6,26.201999999999998,12.872009846576596,3,13.101,0,0,0,0,0,?
290,Trent,Alexander-Arnold,DEF,LIV,16,?,"Alexander-Arnold (DEF, ?)",4.0,4.3,4.1,-2,-0.48780487804878053,-2,-0.48780487804878053,6,0.0,-0.48780487804878053,3,12.3,0,0,0,0,0,?
305,Joel,Matip,DEF,LIV,10,?,"Matip (DEF, ?)",3.3,3.3,3.3,-2,-0.6060606060606061,-2,-0.6060606060606061,6,0.0,-0.6060606060606061,3,9.9,0,0,0,0,0,?
298,Joe,Gomez,DEF,LIV,10,?,"Gomez (DEF, ?)",2.5,3.0,2.667,-2,-0.7499062617172854,-2,-0.7499062617172854,6,0.0,-0.7499062617172854,3,8.001,0,0,0,0,0,?
297,Cody,Gakpo,FWD,LIV,12,?,"Gakpo (FWD, ?)",2.4,2.7,2.5,-2,-0.8,-2,0.0,6,15.0,7.1,3,7.5,0,0,0,0,0,?
294,Diogo,Teixeira da Silva,MID,LIV,19,?,"Diogo J. (MID, ?)",3.8,2.0,3.2,-2,-0.625,-2,0.0,6,19.200000000000003,9.287500000000001,3,9.6,0,0,0,0,0,?
303,Luis,Díaz,MID,LIV,20,?,"Luis Díaz (MID, ?)",4.0,1.7,3.233,-2,-0.6186204763377667,-2,0.0,6,19.398,9.389689761831116,3,9.699,0,0,0,0,0,?
295,Harvey,Elliott,MID,LIV,7,?,"Elliott (MID, ?)",1.4,1.7,1.5,-2,-1.3333333333333333,-2,0.0,6,9.0,3.8333333333333335,3,4.5,0,0,0,0,0,?
304,Alexis,Mac Allister,MID,LIV,4,?,"Mac Allister (MID, ?)",0.8,1.7,1.1,-2,-1.8181818181818181,-2,0.0,6,6.6000000000000005,2.390909090909091,3,3.3,0,0,0,0,0,?
300,Curtis,Jones,MID,LIV,5,?,"Jones (MID, ?)",1.7,1.3,1.567,-2,-1.2763241863433312,-2,0.0,6,9.402,4.062837906828334,3,4.701,0,0,0,0,0,?
626,Jarell,Quansah,DEF,LIV,4,?,"Quansah (DEF, ?)",1.3,1.3,1.3,-2,-1.5384615384615383,-2,-1.5384615384615383,6,0.0,-1.5384615384615383,3,3.9,0,0,0,0,0,?
708,Ryan,Gravenberch,MID,LIV,1,?,"Gravenberch (MID, ?)",1.0,1.0,1.0,-2,-2.0,-2,0.0,6,6.0,2.0,3,3.0,0,0,0,0,0,?
668,Wataru,Endo,MID,LIV,3,?,"Endo (MID, ?)",1.0,0.7,0.9,-2,-2.2222222222222223,-2,0.0,6,5.4,1.588888888888889,3,2.7,0,0,0,0,0,?
302,Ibrahima,Konaté,DEF,LIV,5,?,"Konaté (DEF, ?)",1.7,0.3,1.233,-2,-1.6220600162206,-2,-1.6220600162206,6,0.0,-1.6220600162206,3,3.699,0,0,0,0,0,?
311,Konstantinos,Tsimikas,DEF,LIV,1,?,"Tsimikas (DEF, ?)",1.0,0.0,0.0,-2,-inf,-2,-inf,6,0.0,-inf,3,0.0,0,0,0,0,0,?
628,Ben,Doak,MID,LIV,1,?,"Doak (MID, ?)",1.0,0.0,0.0,-2,-inf,-2,0.0,6,0.0,-inf,3,0.0,0,0,0,0,0,?
289,Adrián,San Miguel del Castillo,GKP,LIV,0,?,"Adrián (GKP, ?)",0.0,0.0,0.0,-2,-inf,-2,-inf,6,0.0,-inf,3,0.0,0,0,0,0,0,?
292,Stefan,Bajcetic,MID,LIV,0,?,"Bajcetic (MID, ?)",0.0,0.0,0.0,-2,-inf,-2,0.0,6,0.0,-inf,3,0.0,0,0,0,0,0,?
296,Fabio Henrique,Tavares,MID,LIV,0,?,"Fabinho (MID, ?)",0.0,0.0,0.0,-2,-inf,-2,0.0,6,0.0,-inf,3,0.0,0,0,0,0,0,?
299,Jordan,Henderson,MID,LIV,0,?,"Henderson (MID, ?)",0.0,0.0,0.0,-2,-inf,-2,0.0,6,0.0,-inf,3,0.0,0,0,0,0,0,?
301,Caoimhin,Kelleher,GKP,LIV,0,?,"Kelleher (GKP, ?)",0.0,0.0,0.0,-2,-inf,-2,-inf,6,0.0,-inf,3,0.0,0,0,0,0,0,?
306,Nathaniel,Phillips,DEF,LIV,0,?,"Phillips (DEF, ?)",0.0,0.0,0.0,-2,-inf,-2,-inf,6,0.0,-inf,3,0.0,0,0,0,0,0,?
310,Thiago,Alcántara do Nascimento,MID,LIV,0,?,"Thiago (MID, ?)",0.0,0.0,0.0,-2,-inf,-2,0.0,6,0.0,-inf,3,0.0,0,0,0,0,0,?
312,Sepp,van den Berg,DEF,LIV,0,?,"Van den Berg (DEF, ?)",0.0,0.0,0.0,-2,-inf,-2,-inf,6,0.0,-inf,3,0.0,0,0,0,0,0,?
627,Bobby,Clark,MID,LIV,0,?,"Clark (MID, ?)",0.0,0.0,0.0,-2,-inf,-2,0.0,6,0.0,-inf,3,0.0,0,0,0,0,0,?
629,James,McConnell,MID,LIV,0,?,"McConnell (MID, ?)",0.0,0.0,0.0,-2,-inf,-2,0.0,6,0.0,-inf,3,0.0,0,0,0,0,0,?
313,Virgil,van Dijk,DEF,LIV,2,?,"Virgil (DEF, ?)",0.7,-0.7,0.0,-2,-inf,-2,-inf,6,0.0,-inf,3,0.0,0,0,0,0,0,?
315,Mads Juel,Andersen,DEF,LUT,11,?,"Andersen (DEF, ?)",2.8,3.7,3.1,-5,-1.6129032258064515,-5,-1.6129032258064515,-5,0.0,-1.6129032258064515,4,12.4,0,0,0,0,0,?
326,Carlton,Morris,FWD,LUT,17,?,"Morris (FWD, ?)",4.2,3.0,3.8,-5,-1.3157894736842106,-5,0.0,-5,-1.3157894736842106,-1.3157894736842106,4,15.2,0,0,0,0,0,?
314,Elijah,Adebayo,FWD,LUT,7,?,"Adebayo (FWD, ?)",1.8,1.7,1.767,-5,-2.829654782116582,-5,0.0,-5,-2.829654782116582,-2.829654782116582,4,7.068,0,0,0,0,0,?
586,Tahith,Chong,MID,LUT,7,?,"Chong (MID, ?)",1.8,1.7,1.767,-5,-2.829654782116582,-5,0.0,-5,-2.829654782116582,-2.829654782116582,4,7.068,0,0,0,0,0,?
630,Ross,Barkley,MID,LUT,4,?,"Barkley (MID, ?)",2.0,1.3,1.767,-5,-2.829654782116582,-5,0.0,-5,-2.829654782116582,-2.829654782116582,4,7.068,0,0,0,0,0,?
614,Thomas,Kaminski,GKP,LUT,7,?,"Kaminski (GKP, ?)",1.8,1.3,1.633,-5,-3.061849357011635,-5,-3.061849357011635,-5,0.0,-3.061849357011635,4,6.532,0,0,0,0,0,?
52,Marvelous,Nakamba,MID,LUT,6,?,"Nakamba (MID, ?)",1.5,1.3,1.433,-5,-3.489183531053733,-5,0.0,-5,-3.489183531053733,-3.489183531053733,4,5.732,0,0,0,0,0,?
318,Reece,Burke,DEF,LUT,4,?,"Burke (DEF, ?)",1.3,1.3,1.3,-5,-3.846153846153846,-5,-3.846153846153846,-5,0.0,-3.846153846153846,4,5.2,0,0,0,0,0,?
602,Issa,Kaboré,DEF,LUT,5,?,"Kaboré (DEF, ?)",1.2,1.3,1.233,-5,-4.0551500405515,-5,-4.0551500405515,-5,0.0,-4.0551500405515,4,4.932,0,0,0,0,0,?
316,Amari'i,Bell,DEF,LUT,4,?,"Bell (DEF, ?)",1.0,1.3,1.1,-5,-4.545454545454545,-5,-4.545454545454545,-5,0.0,-4.545454545454545,4,4.4,0,0,0,0,0,?
321,Alfie,Doughty,DEF,LUT,4,?,"Doughty (DEF, ?)",1.0,1.3,1.1,-5,-4.545454545454545,-5,-4.545454545454545,-5,0.0,-4.545454545454545,4,4.4,0,0,0,0,0,?
631,Jacob,Brown,FWD,LUT,7,?,"Brown (FWD, ?)",1.8,1.0,1.533,-5,-3.2615786040443577,-5,0.0,-5,-3.2615786040443577,-3.2615786040443577,4,6.132,0,0,0,0,0,?
582,Pelly Ruddock,Mpanzu,MID,LUT,5,?,"Mpanzu (MID, ?)",1.2,1.0,1.133,-5,-4.41306266548985,-5,0.0,-5,-4.41306266548985,-4.41306266548985,4,4.532,0,0,0,0,0,?
328,Chiedozie,Ogbene,FWD,LUT,4,?,"Ogbene (FWD, ?)",1.0,1.0,1.0,-5,-5.0,-5,0.0,-5,-5.0,-5.0,4,4.0,0,0,0,0,0,?
553,Ryan,Giles,DEF,LUT,3,?,"Giles (DEF, ?)",1.0,1.0,1.0,-5,-5.0,-5,-5.0,-5,0.0,-5.0,4,4.0,0,0,0,0,0,?
21,Albert,Sambi Lokonga,MID,LUT,2,?,"Sambi (MID, ?)",2.0,0.7,1.567,-5,-3.1908104658583283,-5,0.0,-5,-3.1908104658583283,-3.1908104658583283,4,6.268,0,0,0,0,0,?
340,Cauley,Woodrow,FWD,LUT,3,?,"Woodrow (FWD, ?)",1.0,0.7,0.9,-5,-5.555555555555555,-5,0.0,-5,-5.555555555555555,-5.555555555555555,4,3.6,0,0,0,0,0,?
575,Tom,Lockyer,DEF,LUT,2,?,"Lockyer (DEF, ?)",0.7,0.7,0.7,-5,-7.142857142857143,-5,-7.142857142857143,-5,0.0,-7.142857142857143,4,2.8,0,0,0,0,0,?
317,Luke,Berry,MID,LUT,1,?,"Berry (MID, ?)",1.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
319,Allan,Campbell,MID,LUT,0,?,"Campbell (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
320,Jordan,Clark,MID,LUT,0,?,"Clark (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
322,Luke,Freeman,MID,LUT,0,?,"Freeman (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
323,Matt,Macey,GKP,LUT,0,?,"Macey (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,0,?
324,John,McAtee,FWD,LUT,0,?,"McAtee (FWD, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
325,Carlos,Mendes Gomes,MID,LUT,0,?,"Mendes (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
327,Admiral,Muskwe,FWD,LUT,0,?,"Muskwe (FWD, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
329,Fred,Onyedinma,MID,LUT,0,?,"Onyedinma (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
330,Gabriel,Osho,DEF,LUT,0,?,"Osho (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,0,?
331,Aribim,Pepple,FWD,LUT,0,?,"Pepple (FWD, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
332,Dion,Pereira,MID,LUT,0,?,"Pereira (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
333,Dan,Potts,DEF,LUT,0,?,"Potts (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,0,?
334,Glen,Rea,MID,LUT,0,?,"Rea (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
335,James,Shea,GKP,LUT,0,?,"Shea (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,0,?
336,Joe,Taylor,FWD,LUT,0,?,"Taylor (FWD, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
337,Elliot,Thorpe,MID,LUT,0,?,"Thorpe (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,0,?
338,Jack,Walton,GKP,LUT,0,?,"Walton (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,0,?
